idspecies,id_sp_region,region_of_first_record,sourceid
901548,1052014,eastern sicily,""
901548,1052015,South,""
50597,1052016,Languedoc-Roussillon,""
50597,1052017,"41°27'42.84""N, 15°33'0.36""E",""
50597,1052018,País Vasco region (43º00'N 1º59'W),""
50599,1052023,Unknown,""
50599,1052024,45°04' N7°41'E,""
50599,1052025,?,""
50601,1052035,not specified,""
50601,1052036,Unknown,""
50601,1052038,"37o39'N, 22o10'E, Vytina",""
50601,1052040,pavia,""
50601,1052041,"Kaunas , Southern Lithuania (54°54’N, 23°53’E)",""
50601,1052043,?,""
50601,1052044,Belgrade,""
50601,1052047,"Bellinzona 46/11-9/11, Locarno 46/10-8/47",""
900481,1052049,TI (46/13-8/46),""
901552,1052050,"Province Upper Austria, Edt bei Lambach: 13°53'29'' E, 48°06'51'' N; Province Styria, Altaussee: 13°45'36'' E, 47°38'34'' N",""
901552,1052051,Wallonia,""
901552,1052052,"49°19'7.153""N, 16°44'36.324""E",""
901552,1052053,"60°22' N, 24°59' E",""
901552,1052054,"47°51'18""N, 6°14'32""E",""
901552,1052055,"53o33'N, 9o59'O",""
901552,1052056,"47o41'N, 17o01'E, Kapuvár",""
901552,1052057,Tarvisio (UD),""
901552,1052058,Tukuma,""
901552,1052059,"Birzai region, Northern Lithuania (56°12’N, 25°04’E)",""
901552,1052060,"Østfold, Rygge, Rød gård; 59º23' N, 10º40'E",""
901552,1052061,"Wloszczowa (50o52'N, 19o58'E)",""
901552,1052062,"Livada, Satu Mare county; Snagov, Ilfov couty, Epureni, Vaslui county ",""
901552,1052063,"49°17´42,19´´N 20°19´31,77´´E - Jezersko",""
901552,1052064,"Negova,  46°36'38.93""N,  15°56'15.85""E, Dokležovje,  46°35'55.44""N,  16° 9'52.19""E. ",""
901552,1052065,South,""
901552,1052066,Gempen ca.47/28-7/39,""
901552,1052067,Buckinghamshire,""
50604,1052074,"41o12'N, 24o25'E, Kyrgia",""
50604,1052076,42°08'N 13°37'E,""
901566,1052085,Unknown,""
901566,1052086,"48°54'52.243""N, 15°38'36.031""E (Uhercice);49°16'21.087""N, 16°41'55.258""E (Babice)",""
901566,1052087,?,""
901566,1052088,South-East,""
901566,1052090,"46o24'N, 16o56'E, Bajcsa",""
901566,1052091, 46°24'N 13°00'E,""
901566,1052092,"Akershus, Ås, NLH; 59º40' N, 10º45' E",""
901566,1052093,"Banat, SV RO",""
901566,1052094,"48°57´47,49´´N 22°25´25,26´´E - Ulic",""
50604,1052100,SG (47/46-9/23),""
901555,1052105, 36° 52' N 27° 14' E Cos Island,""
900609,1052108,"47o29'N, 19o02'E, Budapest",""
900609,1052109,Piemonte,""
50610,1052111,"Hollenstein/Ybbs, Lower Austria: 14°46'33"" E, 47°48'11"" N",""
50610,1052112,"48°51'37.06""N,14°48'44.09""E",""
50610,1052113,Landes (South-West),""
50610,1052114,"48o24'N, 11o44'O",""
50610,1052115,45°37'N 10°33'E,""
50610,1052116,"Bled,  46°22'12.15""N,  14° 6'16.78""E ",""
50610,1052118,Zollikon 47/20/12-8/34/52,""
901557,1052119,"Coruna, Logo",""
50611,1052122,"49°20'5.603""N, 16°44'47.309""E",""
50611,1052123,"62°37' N, 27°07' E",""
50611,1052127,38°28'N 16°11'E,""
52052,1048930,Hamburg,""
52955,1049482,Bucarest,""
53022,1049638,Holarctic,""
105472,1050213,Tanneron,""
105488,1050309,Montpellier,""
50570,1051771,Toulouse,""
50570,1051773,"38o00'N, 22o10'E, Athens",""
50570,1051775,unknown,""
50570,1051777,unknown,""
50570,1051779,"Madrid (40º26'N, 3º43'W)",""
50573,1051785,Unknown,""
50573,1051786,Ile-de-France,""
50573,1051787,41°53'N 12° 29'E,""
50573,1051788,"Beius, Bihor county",""
50573,1051789,Unknown,""
50573,1051790,Unknown,""
50573,1051791,"Garganta la Olla (40°06’ N, 5°46’W)",""
50573,1051792,Unknown,""
901532,1051800,  37° 24' N 22° 08' E Arkadia province,""
901532,1051801,Belgrade,""
901534,1051806,Sicily,""
901534,1051807,Isles of Scilly,""
50574,1051808,Unknown,""
50574,1051809,unknown,""
50579,1051837,"47o59'N, 7o51'O",""
50579,1051840,Geneve 46/12-6/08,""
50580,1051848,"Mittelland,(47/05-8/06)",""
900405,1051851,"47o34'N, 18o56'E, Budapest, 47o47'N, 20o35'E Mezokövesd",""
900405,1051852,"Vilnius, Eastern Lithuania (54°49’N, 24°58’E)",""
901540,1051853,Sicily,""
901542,1051872,"Deliblato 44° 49' 34"" N, 21° 02' 08"" E ",""
901543,1051882,Pyrenean piemont,""
50584,1051884,"Various localities in the province Lower Austria, e.g. Krems: 15°36'56"" E, 48°23'07"" N ",""
50600,1051890,"Rokiskis, Northern Lithuania (55°57' N, 25°35'E)",""
50600,1051891,?,""
50600,1051892,unknown,""
50600,1051896,Unknown,""
50584,1051903,Unknown,""
50585,1051907,?,""
50585,1051912,Swiss Alps,""
50586,1051919,"Paris, Center France",""
50586,1051921,simultaneously in several places,""
50586,1051922,unknown,""
50586,1051926,?,""
50586,1051930,Guadarrama (40º40'N 4º05'W),""
50586,1051932,Unknown,""
900463,1052011,"Athens, 40o37'N, 22o57'E, Thessaloniki",""
50598,1052022,Unknown,""
50600,1052030,Unknown,""
50600,1052031,"37o39'N, 22o10'E, Vytina",""
50604,1052071,Unknown,""
50604,1052072,Unknown,""
50604,1052095,"Kupiskis, Northern Lithuania (55°44'N, 25°08E)",""
50604,1052097,Unknown,""
50604,1052099,Unknown,""
50611,1052120,"Province Lower Austria, Neunkirchen: 16°04'51"" E, 47°43'22"" N",""
50611,1052121,Flander,""
50611,1052124,Lorraine,""
50611,1052125,"48o24'N, 11o44'O",""
50611,1052129,"Snagov, Ilfov county",""
50611,1052131,"48°14´26,33´´N 19°20´03,13´´E - Modrý Kamen",""
901528,1051768,"51o03'N, 13o44'O",""
50570,1051770,Unknown,""
50570,1051772,simultaneously in several places,""
50570,1051774,simultaneously in several places,""
50570,1051776,Transilvania,""
50570,1051780,Unknown,""
901529,1051782,"Dutovlje,   45°44'56.71""N,  13°48'27.28""E",""
901530,1051783,Southern Styria,""
901530,1051784,"Lendava,  46°33'25.83""N,  16°30'11.71""E, Starod  45°30'14.05""N,  14°11'47.19""E",""
901531,1051794,"Province Lower Austria, Regelsbrunn: 16°46'52"" E, 48°06'32"" N",""
901531,1051795,"47o29'N, 19o16'E, Budapest",""
901531,1051796,unknown,""
901531,1051797,?,""
901531,1051798,"Sežana,  45°41'7.88""N,  13°51'51.49""E",""
901531,1051799,"La Rozuela (38º24'N, 4º47'W), Viñuela Alta (38º11'N, 4º25'W)",""
901599,1051802,"47o40'N, 16o34'E, Sopron",""
901533,1051804,"47o41'N, 19o23'E Galgamácsa",""
901533,1051805,Cataluña region (41º45'N 2º07'E),""
901537,1051812,Scotland,""
901537,1051813,Region Schaffhausen  47/43-8/34,""
50576,1051818,"47o37'N, 18o00'E Bábolna",""
901538,1051820,"46o23'N, 16o55'E Bajcsa",""
901538,1051821,"Muta,  46°36'33.50""N,  15° 9'14.71""E",""
50579,1051835,"Vienna: 16°18'14"" E, 48°10'46"" N",""
901541,1051854,"46o02'N, 17o48'E, Szigetvár",""
901541,1051855,"Volcji potok,   46°11'16.07""N,  14°36'42.09""E",""
901542,1051864,"Province Carinthia, Villach: 13°50'45"" E, 46°36'50"" N",""
901542,1051867,West-Germany,""
901542,1051868,"47o20'-43'N, 18o14'-23'E, Gerecse and Vértes Hills",""
901542,1051870,"Vilnius, Eastern Lithuania (54°49’N, 24°58’E)",""
901542,1051871,"Cluj, Cluj county",""
901542,1051873,unknown,""
901542,1051874,"Ljubljana,  46° 3'35.18""N,  14°29'38.90""E, Komen,  45°48'30.54""N,  13°44'5.12""E",""
901542,1051875,País Vasco region (43º00'N 1º59'W),""
901542,1051876,Unknown,""
901600,1051883,?,""
50584,1051887,simultaneously in several places,""
901550,1051897,"46o50'N, 16o34'E, Zalalövo",""
901550,1051899,"48°53´03,51´´N 19°03´29,27´´E - Králova studna",""
901544,1051906,"47o09'N, 20011'E Szolnok",""
901559,1051913,unknown,""
901545,1051914,Pully 46/36/37-6/39/52,""
900446,1051979,Region Lemanique (48/27-6/35),""
901547,1052007,Lausanne 46/31-6/38,""
901549,1052028,"47o40'N, 16o28'E, Sopron",""
50601,1052039,simultaneously in several places,""
50601,1052045,Unknown,""
901553,1052068,"Province Lower Austria, Senftenberg. 15°33'20"" E, 48°27'04"" N",""
901553,1052069,"Province Lower Austria, Senftenberg. 15°33'20"" E, 48°27'04"" N",""
50604,1052075,"47o24'N, 17o43'E, Bakonytamási",""
901563,1052077,"48o34'N, 13o27'O",""
901563,1052078,"48°27´37,47´´N 18°54´22,58´´E - Banská Štiavnica",""
901563,1052079,"Volcji potok,   46°11'16.07""N,  14°36'42.09""E",""
901564,1052080,Unknown,""
901564,1052081,Unknown,""
901565,1052084,"49°51'39.987""N, 16°15'19.612""E",""
900521,1052101,"60°05' N, 22°34' E",""
900521,1052102,"Kaunas , Southern Lithuania (54°54’N, 23°53’E)",""
900599,1052106,"48o29'N, 21o21'E, Telkibánya",""
900599,1052107,"Møre og Romsdal, Vestnes, nursery; ca 62º38 N, 7º04",""
901556,1052110,"""various places""",""
50611,1052126,"47o07'N, 17o56'E, Kádárta",""
901045,1050449,Veneto,""
50570,1051778,Unknown,""
50573,1051793,?,""
50579,1051839,London,""
50580,1051849,Hampshire,""
50583,1051881,Yorkshire,""
50586,1051925,unknown,""
50586,1051933,Widespread,""
50588,1051976,Kew,""
50594,1052004,53o31'N 15o50'E (Drawsko),""
50601,1052048,Widespread,""
50604,1052096,"Akershus, Ås, NLH; 59º40' N, 10º45' E",""
50611,1052128,"Vilnius region, Eastern Lithuania (54°32’N, 25°12’E)",""
50611,1052130,"Ravna reka 43° 00' 21"" N, 19° 38' 32"" E (anamorph), Deliblato 44° 49' 34"" N, 21° 02' 08"" E (telemorph)",""
50611,1052133,País Vasco region (43º00'N 1º59'W),""
900630,1052139,"Klaipeda, Western Lithuania",""
901560,1052142,?,""
901560,1052143,"Akershus, Ås, NLH; 59º40' N, 10º45' E",""
50615,1052146,"Province Lower Austria, Vösendorf: 16°20'20"" E, 48°07'23"" N, see Dvorak 2007",""
50615,1052147,Danube Delta,""
50615,1052149,"San Sebastián (43º19'N 1º59'), Santorcaz (40º28'N 3º13'W) and Aracena (37º53'N 6º33'W)",""
50615,1052152,"Province Lower Austria, Lunz am See: 15° 01' 40"" E, 47° 51' 42"" N",""
50615,1052153,"49°12'22.39""N, 16°36'34.478""E",""
50615,1052155,"Vilnius region, Eastern Lithuania (54°49’N, 24°58’E)",""
50615,1052158,"49°05´50,13´´N 19°42´47,20´´E - Liptovský Ondrej",""
50615,1052164,Western Germany,""
50615,1052165,North,""
50615,1052166,"40o29'N, 23o08'E, Vassilika",""
50615,1052168,"47o50'N, 17o28'E, Hédervár",""
50615,1052170,"Oslo; 59º54' N, 10º46' E",""
50615,1052171,Border Slovenia-Italy,""
50616,1052174,"Locality of first record (1928) unknown, 1931 Vienna: 16°23'35"" E, 48°13'08""N",""
50616,1052175,?,""
50616,1052177,North,""
50616,1052178,Western Germany,""
50616,1052179,"40o54'N, 24o49'E, Avato",""
50616,1052180,"46o56'N, 17o03'E, Csáford",""
50616,1052181,44°38'N 10°55'E,""
50616,1052182,unknown,""
50616,1052183,"Oslo; 59º54' N, 10º46' E",""
50616,1052184,?,""
50616,1052186,"Chamartín de la Rosa, Madrid (40º28'N 3º40'W)",""
50616,1052188,unknown,""
901562,1052190,"46o15'N, 18o18'E, Magyaregregy",""
50648,1052194,South-West,""
901583,1052199,south Italy,""
50651,1052202,"Province Salzburg, Salzburg: 13°02'51"" E, 47°47'56"" N",""
901585,1052203,Siracusa,""
900938,1052205,unknown,""
901566,1052206,not recorded,""
901566,1052208,Lyss 47/04/25-7/18/19,""
50620,1052210,"Province Styria, Leibnitz: 15°32'32"" E, 46°47'01"" N",""
50620,1052211,Unknown,""
50620,1052212,"47o39'N, 16o34'E, Sopron",""
50621,1052215,not recorded,""
50637,1052221,Unknown,""
50644,1052224,Unknown,""
50644,1052225,"60°03' N, 23°03' E",""
50644,1052226,North-West,""
50644,1052229,"46o50'N, 16o50'E Zalaegerszeg",""
50644,1052230,44°03'N 10°50'E,""
50644,1052231,"Alytus, Southern Lithuania (54°23’N, 24°03’E)",""
50644,1052232,"Hordaland, Os, Hagavik; 60º10' N, 5º24' E",""
50644,1052233,"Azuga, Prahova county",""
50644,1052234,unknown,""
50644,1052235,"Prevalje na Koroškem,  46°32'33.08""N,  14°55'2.14""E",""
50644,1052237,Chavannes-Renens (Lausanne) 46/31/57-6/34/45,""
50644,1052240,"Boljevac, 43° 46' 04"" N, 22° 02' 02""  E",""
50646,1052244,Var,""
50646,1052245, 38° 1' N 24° 25' E  Euboia,""
50646,1052246,43°46N 11°15'E,""
50646,1052247,"Ankaran,  45°34'16.43""N,  13°44'40.34""E",""
50646,1052248,Madrid region (40º30'N 3º57'W),""
900938,1052253,unknown,""
900938,1052254,unknown,""
900938,1052255,unknown,""
901588,1052263,45°24'N 11°52'E,""
901589,1052264,42°13'N 12°09'E,""
901590,1052265,Badajoz (39º02'N 7º18'W),""
901592,1052267,"Province Vorarlberg, Hörbranz: 9°45'14"" E, 47°33'23"" N; on ornamentals (Cotoneaster)",""
901592,1052268,Prague,""
901592,1052269,"54o19'N, 10o08'O",""
901592,1052270,  37° 31' N 22° 25' E Arkadia province,""
901592,1052271,(puglia),""
901592,1052272,"Siauliai region, Northern Lithuania (55°55'N 23°17'E)",""
901592,1052273,S&SE Romania,""
901592,1052274,"48°28´03,85´´N 21°40´42,95´´E - Velká Trna",""
901592,1052276,Guipuzcoa province (43º08'N 2º09'W),""
901592,1052277,Kt. Schaffhausen 47/43-8/34,""
901594,1052279,Roubaix,""
901594,1052281,"53o33'N, 9o59'O",""
901594,1052283,South England,""
901596,1052288,Central Poland,""
50571,1052291,Basque country (42º59'N 2º37'W),""
50577,1052294,"Province Tyrol, Jochberg/Tirol: 12°25'15"" E, 47°22'51"" N (on Ribes alpinum)",""
50577,1052295,?,""
50577,1052296,"60°25' N, 26°08' E",""
50577,1052297,Unknown,""
50577,1052299,"46o50'-47o25'N, 17o15'-18o15'E, Bakony",""
50577,1052301,unknown,""
50577,1052302,"Hordaland, Bergen, Kalfaret; 60º23' N, 5º20' E",""
50577,1052303,"Aiud, Alba county",""
50577,1052304,Unknown,""
50577,1052305,unknown,""
50577,1052307,unknown,""
50577,1052308,King's Lynn,""
900387,1052309,Unknown,""
900387,1052310,Bern 46/56/50-7/26/50,""
50602,1052322,38°15'N 15°32'E,""
50602,1052323,Sevilla (37°22'N 5°50'W),""
50607,1052328,South-West,""
50608,1052329,see Muller 2003,""
50608,1052330,"60°21' N, 24°59' E",""
50608,1052332,Trento,""
50608,1052334,"Akershus, Ås, Kroer; 59º38' N, 10º50' E",""
50608,1052335,"49°22´48,01´´N 19°31´44,63´´E - Forest Nurserie Enteprise Oravská Priehrada",""
50623,1052343,42º59’N 7º32’W,""
50623,1052344,Rottenschwil 47/19/03-8/22/23,""
50624,1052375,"Province Carinthia, St. Andrä im Lavanttal: 14°49'26"" E, 46°45'58"" N",""
50624,1052385,"Avala mountain, 44° 41' 25"" N, 20° 30' 51"" E",""
50624,1052386,"48°15´29,92´´N 18°44´29,95´´E - Žemberovce",""
50624,1052391,Unknown,""
50625,1052392,Pays basque,""
50625,1052394,cuneo,""
50625,1052395,"Varena, Southern Lithuania (54°15'N, 24°33'E)",""
50625,1052397,"Simeria, Hunedoara county",""
50625,1052398,Extremadura north (40º20'N 6º14'W),""
50625,1052400,Ascona 46/09/39-8/45/19,""
50626,1052414,Unknown,""
900728,1052433,Sicilia,""
900728,1052434,Cordoba,""
50634,1052454,Lorraine,""
900723,1052463,"50o35'N, 8o40'O",""
901574,1052470,unknown,""
50632,1052477,Finistere,""
50632,1052478,"Balloch Castle Country Park, Scotland",""
50632,1052479,"Drenthe, Overrijssel",""
50634,1052489,45°55'N 8°33'E,""
50634,1052490,Hordaland,""
50634,1052492,"Zemun, 44° 50' 21"" N, 20° 24' 02"" E",""
50634,1052494,Santa María del Camí (39º39'N 2º46'E) and Palma (39º34'N 2º39'E),""
50634,1052496,Mittelland (47/05-8/06),""
50611,1052135,Birmensdorf 47/21-8/27,""
901558,1052138,south Italy,""
50617,1052192,"48°12´30,86´´N 17°23´50,63´´E - Ornamental Nursery Enterprise ""Arbor"" Senec",""
50617,1052193,Andalucía region (37º32'N 4º43'W) ,""
50649,1052195,Unknown,""
901582,1052196,"Province Styria, Lannach: 15°20'05"" E, 46°56'46"" N",""
50621,1052213,Unknown,""
901567,1052217,W Switzerland,""
50646,1052249,Pully 46/36/37-6/39/52,""
50648,1052252,Eastern Austria,""
901587,1052258,South Moravia,""
901587,1052259,Centre,""
901587,1052260,Stuttgard,""
901587,1052261,South Italy,""
901587,1052262,43°42'N 10°18'E,""
901591,1052266,43°58'N 10°32'E,""
901594,1052284,"43°48'N 11°47'E, Pistoia",""
901596,1052289,Unknown,""
50608,1052331,"46o24'N, 17o16'E, Vése",""
50623,1052339,Wallonia,""
50623,1052341,"46o46'N, 17o11'E Hévíz",""
50623,1052348,"48°59´07,18´´N 19°45´39,45´´E  - Malužiná",""
50623,1052353,Lorraine,""
50623,1052360,Wallonia,""
50623,1052361,43°58'N 11°19'E,""
900717,1052363,Unknown,""
900717,1052365,"Vienna: 16°23'35"" E, 48°13'08"" N",""
900717,1052366,"61°11' N, 28°44' E",""
900717,1052371,?,""
900717,1052374,Wädenswil 47/13-8/40,""
50624,1052378,Pays basque,""
50624,1052380,"40o32'N, 23o41'E, Neochori",""
50624,1052382,unknown,""
50624,1052384,"Baia Mare, Maramures county*; Adancata, Suceava county**",""
50626,1052401,"Various sites in the provinces Vienna, Burgenland and Lower Austria (see Balci & Halmschlager 2003, where coordinates are also listed) ",""
50626,1052403,unknown,""
50626,1052405,"39o19'N, 23o09'E, Milies",""
50626,1052407,sicilia,""
50626,1052409,"Brasov, Brasov county; Snagov, Ilfov county",""
50627,1052415,unknown,""
50627,1052416,"37o38'N, 22o43'E, Argos",""
50627,1052419,Castellón province (39º59'N 0º02'W),""
50628,1052421,unknown,""
50628,1052422,"37o38'N, 22o43'E, Argos",""
50628,1052423,sicilia,""
50628,1052424,Córdoba province (37º57'N 5º00'W),""
901571,1052430,"Vienna, Wilheminenberg: 48°13'N, 16°16'E",""
901577,1052436,"Kupinovo, 44° 42' 12"" N, 20° 02' 32"" E",""
901578,1052437,"Snagov , Ilfov county",""
50633,1052440,"Various sites in the provinces Vienna, Burgenland, Lower Austria and Styria (see Balci & Halmschlager 2003b, where coordinates are also listed) ",""
50633,1052441,North-East,""
50633,1052442,"48o24'N, 11o44'O",""
50633,1052443,unknown,""
50633,1052444,unknown,""
50633,1052445,?,""
50633,1052446,"Klenak, 44°47'N 19°42'E? ",""
50633,1052448,Luzern  (47/2-8/17),""
50633,1052449,Surrey?,""
50634,1052453,"60°07' N, 23°33' E",""
901571,1052456,42°74'N12°92E,""
901571,1052459,"Cáceres, Extremadura, SW Spain",""
50629,1052460,Pistoia,""
50629,1052462,Mallorca province (39º42' 2º42'E),""
901573,1052468,"60°07' N, 23°33' E",""
901575,1052476,England,""
900727,1052483,Eastern Sicily Or Rome,""
50635,1052498,"Three sites in the provinces Lower Austria and Burgenland (see Balci & Halmschlager 2003, where coordinates are also listed) ",""
50635,1052499,Ile-de-France,""
50635,1052501,?,""
50635,1052502,Galicia region (42º34'N 8º08'W),""
50635,1052503,Unknown,""
901603,1052505,Dietlikon 47/25/19-8/37/08,""
901601,1052137,"45o51'N, 17o45'E, Markóc",""
901561,1052145,"Gerra-Gamborogno,TI 49/0720-8/47/04",""
901582,1052198,near Koblenz (50/21-7/35),""
901584,1052200,"Various sites in the provinces Vorarlberg, Upper Austria and Styria, e.g. Upper Austria, Linz: 14°17'12"" E, 48°18'05""",""
901568,1052218,"47o40'N, 16o34'E, Sopron",""
900832,1052241,"Akershus, Bærum; 59º53 N, 10º31'E",""
901581,1052243,Lugo (43º00'N 33º34'W),""
900940,1052256,"Oslo, Aker; 59º54' N, 10º46' E",""
901593,1052278,"47o47'N, 17o38'E Vámosszabadi",""
901536,1052292,"63°21´N, 27°24´E",""
900505,1052293,"46o50'N, 16o53'E Zalaegerszeg",""
900479,1052311,Sicily,""
900491,1052315,?,""
900491,1052316,"Kristiansand 58º10' N, 8º03' E",""
900492,1052319,"59.2166°N , 10.95°E",""
901602,1052321,Unknown,""
900583,1052325,?,""
900583,1052326,"Vestfold, Tønsberg, Jarlsberg; 59º17 N, 10º23 E",""
50608,1052338,Birmensdorf 47/21-8/27,""
50623,1052340,"51o31'N, 9o55'O",""
50623,1052354,"Vilkaviskis region, Southern Lithuania (54°38'N 23°00'E)",""
50623,1052355,"Timisul de sus, Brasov county",""
50623,1052358,"Province Upper Austria, Pucking: 14°11'08"" E, 48°11'22"" N",""
900717,1052368,"39o19'N, 23o09'E, Milies",""
900717,1052369,"45o57'N, 18o47'E, Homorud",""
50624,1052381,"46o10'N, 18o25'E, Pécsvárad",""
50626,1052406,"47o40'N, 16o34'E, Sopron",""
901569,1052425,"Vienna, Wilheminenberg: 48°13'N, 16°16'E",""
901569,1052426,"Snagov, Ilfov county",""
901571,1052455,"47o40'N, 17o07'E Csorna",""
900725,1052469,"48o31'N, 21o13'E, Tornyosnémeti",""
900726,1052480,"47o40', 17o07'E Csorna",""
50611,1052132,"Puštal near Škofja Loka,  46° 9'43.90""N,  14°18'43.87""E  ",""
50611,1052136,Southern Britain,""
900630,1052140,"Hordaland, Os, Moberglia; 60º09' N, 5º31' E",""
50615,1052156,Gloucestershire & Essex,""
50616,1052185,not recorded,""
50616,1052189,?,""
900701,1052209,"Hordaland, Bergen; ca  60º15' N, 5º20 E",""
50621,1052214,"Akershus, Ås, NLH; 59º40' N, 10º45' E",""
50621,1052216,?,""
901580,1052223,Scotland,""
50644,1052228,"40o25'N, 23o30'E Taxiarchis",""
50644,1052238,Scotland?,""
50646,1052250,Southern Britain,""
901592,1052275,"Naklo,  46°17'57.18""N,  14°17'42.48""E",""
901596,1052286,unknown,""
50608,1052333,Kemeri,""
50623,1052342,"52o11'N, 18o37'E, Kolo",""
50623,1052351,"Dragomelj 46,105208; 14,585878",""
