id_sp_region,idspecies,vector2,sourceid,notes,last_updated
"100882","50418","Unknown",,"U","2006-02-23 00:00:00"
"100883","50418","Escaped",,"E","2006-01-22 00:00:00"
"100884","50419","Unknown",,"U","2006-02-23 00:00:00"
"100885","50419","Unknown",,"U","2005-10-27 00:00:00"
"100886","50419","Unknown",,"U","2006-02-23 00:00:00"
"100887","50420","Released",,"R","2006-04-06 00:00:00"
"100888","50421","Released",,"R","2006-01-18 00:00:00"
"100889","50421","Released",,"R","2005-12-14 00:00:00"
"100890","50421","Released",,"R","2005-10-27 00:00:00"
"100891","50422","Released",,"R","2006-05-03 00:00:00"
"100892","50423","Released",,"R","2006-01-18 00:00:00"
"100893","50423","Unknown",,"U","2006-02-20 00:00:00"
"100894","50423","Unknown",,"U","2006-02-20 00:00:00"
"100895","50423","Released",,"R","2005-12-26 00:00:00"
"100896","50423","Released",,"R","2006-02-23 00:00:00"
"100897","50423","Released",,"R","2005-12-14 00:00:00"
"100898","50423","Released",,"R","2005-12-14 00:00:00"
"100899","50423","Released",,"R","2006-04-06 00:00:00"
"100900","50423","Unknown",,"U","2005-12-14 00:00:00"
"100901","50423","Unknown",,"U","2006-02-19 00:00:00"
"100902","50423","Unknown",,"U","2006-02-20 00:00:00"
"100903","50423","Released",,"R","2005-12-14 00:00:00"
"100904","50423","Released",,"R","2005-12-14 00:00:00"
"100905","50424","Unknown",,"U","2006-02-01 00:00:00"
"100906","50424","Escaped",,"E,R","2006-11-23 00:00:00"
"100906","50424","Released",,"E,R","2006-11-23 00:00:00"
"100907","50424","Unknown",,"U","2006-11-23 00:00:00"
"100908","50424","Escaped",,"E,R","2006-02-01 00:00:00"
"100908","50424","Released",,"E,R","2006-02-01 00:00:00"
"100909","50424","Escaped",,"E,R","2006-11-23 00:00:00"
"100909","50424","Released",,"E,R","2006-11-23 00:00:00"
"100910","50424","Escaped",,"E","2005-10-27 00:00:00"
"100911","50424","Escaped",,"E,R","2006-11-23 00:00:00"
"100911","50424","Released",,"E,R","2006-11-23 00:00:00"
"100912","50425","Released",,"R","2006-01-18 00:00:00"
"100913","50425","Unknown",,"U","2005-11-02 00:00:00"
"100914","50425","Unknown",,"U","2005-11-22 00:00:00"
"100915","50425","Unknown",,"U","2005-11-02 00:00:00"
"100916","50425","Unknown",,"U","2005-11-02 00:00:00"
"100917","50425","Unknown",,"U","2005-11-02 00:00:00"
"100918","50425","Unknown",,"U","2006-02-23 00:00:00"
"100919","50425","Released",,"R","2006-02-02 00:00:00"
"100920","50425","Released",,"R","2006-01-22 00:00:00"
"100921","50425","Released",,"R","2006-04-06 00:00:00"
"100922","50425","Unknown",,"U","2005-11-22 00:00:00"
"100924","50425","Unknown",,"U","2006-02-07 00:00:00"
"100925","50425","Unknown",,"U","2005-12-19 00:00:00"
"100926","50425","Escaped",,"E","2005-11-02 00:00:00"
"100927","50425","Unknown",,"U","2006-02-20 00:00:00"
"100928","50425","Released",,"R","2006-04-20 00:00:00"
"100929","50426","Unknown",,"U","2006-11-27 00:00:00"
"100930","50426","Escaped",,"E","2006-01-22 00:00:00"
"100931","50426","Unknown",,"U","2006-11-27 00:00:00"
"100932","50427","Released",,"R","2006-05-03 00:00:00"
"100933","50428","Escaped",,"E,R","2005-11-26 00:00:00"
"100933","50428","Released",,"E,R","2005-11-26 00:00:00"
"100934","50429","Unknown",,"U","2006-02-23 00:00:00"
"100935","50429","Released",,"R","2005-12-27 00:00:00"
"100936","50429","Released",,"R","2006-02-23 00:00:00"
"100937","50429","Released",,"R","2006-05-03 00:00:00"
"100938","50429","Released",,"R","2006-04-06 00:00:00"
"100939","50429","Unknown",,"U","2005-12-14 00:00:00"
"100940","50429","Released",,"R","2005-11-26 00:00:00"
"100941","50430","Released",,"R","2006-01-22 00:00:00"
"100942","50430","Escaped",,"E","2005-12-12 00:00:00"
"100944","50431","Unknown",,"U","2006-11-27 00:00:00"
"100945","50432","Unknown",,"U","2006-01-18 00:00:00"
"100946","50432","Escaped",,"E","2005-11-22 00:00:00"
"100947","50432","Escaped",,"E","2006-04-23 00:00:00"
"100948","50432","Escaped",,"E","2005-11-01 00:00:00"
"100949","50432","Escaped",,"E","2006-02-23 00:00:00"
"100950","50432","Escaped",,"E","2006-10-24 00:00:00"
"100951","50432","Unknown",,"U","2005-11-23 00:00:00"
"100952","50432","Escaped",,"E","2005-11-01 00:00:00"
"100953","50432","Dispersed",,"D","2005-11-26 00:00:00"
"100954","50432","Unknown",,"U","2005-11-23 00:00:00"
"100955","50432","Escaped",,"E","2006-04-06 00:00:00"
"100956","50432","Unknown",,"U","2006-04-06 00:00:00"
"100957","50432","Escaped",,"E","2006-10-24 00:00:00"
"100958","50432","Escaped",,"E","2006-04-23 00:00:00"
"100959","50432","Unknown",,"U","2005-11-23 00:00:00"
"100960","50432","Unknown",,"U","2005-11-23 00:00:00"
"100961","50432","Escaped",,"E","2006-10-24 00:00:00"
"100962","50432","Escaped",,"E","2006-04-23 00:00:00"
"100963","50432","Unknown",,"U","2005-11-23 00:00:00"
"100964","50432","Escaped",,"E","2005-12-12 00:00:00"
"100965","50433","Escaped",,"E","2006-01-22 00:00:00"
"100966","50434","Unknown",,"U","2006-04-06 00:00:00"
"100967","50435","Unknown",,"U","2006-04-06 00:00:00"
"100968","50436","Escaped",,"E","2006-05-03 00:00:00"
"100969","50436","Unknown",,"U","2006-04-06 00:00:00"
"100970","50436","Unknown",,"U","2006-03-07 00:00:00"
"100971","50437","Unknown",,"U","2006-03-07 00:00:00"
"100972","50438","Unknown",,"U","2005-12-15 00:00:00"
"100973","50438","Dispersed",,"D","2005-12-15 00:00:00"
"100976","50439","Unknown",,"U","2006-01-18 00:00:00"
"100977","50439","Unknown",,"U ","2006-02-23 00:00:00"
"100978","50439","Escaped",,"E","2006-01-22 00:00:00"
"100979","50439","Unknown",,"U","2005-12-14 00:00:00"
"100980","50439","Escaped",,"E,R","2005-11-26 00:00:00"
"100980","50439","Released",,"E,R","2005-11-26 00:00:00"
"100983","50441","Escaped",,"E","2005-10-27 00:00:00"
"100984","50442","Released",,"R","2005-10-27 00:00:00"
"100985","50443","Released",,"R","2006-04-06 00:00:00"
"100986","50443","Released",,"R","2006-02-21 00:00:00"
"100987","50443","Unknown",,"U ","2005-10-27 00:00:00"
"100988","50444","Unknown",,"U","2005-12-17 00:00:00"
"100989","50444","Released",,"R","2006-02-08 00:00:00"
"100990","50444","Released",,"R","2005-11-09 00:00:00"
"100991","50444","Released",,"R","2006-04-23 00:00:00"
"100992","50444","Released",,"R","2006-04-23 00:00:00"
"100993","50444","Released",,"R","2005-11-01 00:00:00"
"100994","50445","Released",,"R","2005-11-14 00:00:00"
"100995","50445","Escaped",,"E","2006-04-23 00:00:00"
"100996","50445","Escaped",,"E","2005-11-14 00:00:00"
"100997","50446","Unknown",,"U","2005-12-17 00:00:00"
"100998","50446","Unknown",,"U","2005-12-14 00:00:00"
"100999","50446","Unknown",,"U","2005-11-01 00:00:00"
"101000","50446","Unknown",,"U","2005-11-22 00:00:00"
"101001","50446","Dispersed",,"D","2005-11-22 00:00:00"
"101002","50446","Unknown",,"U","2005-11-09 00:00:00"
"101003","50446","Unknown",,"U","2006-02-23 00:00:00"
"101004","50446","Unknown",,"U","2005-11-09 00:00:00"
"101005","50446","Released",,"R","2006-02-08 00:00:00"
"101006","50446","Released",,"R","2005-11-09 00:00:00"
"101007","50446","Released",,"R","2005-12-14 00:00:00"
"101008","50446","Unknown",,"U","2006-02-23 00:00:00"
"101009","50446","Unknown",,"U","2005-12-14 00:00:00"
"101010","50446","Unknown",,"U","2005-11-20 00:00:00"
"101011","50446","Unknown",,"U","2005-12-14 00:00:00"
"101012","50446","Unknown",,"U","2005-12-14 00:00:00"
"101013","50446","Unknown",,"U","2005-12-14 00:00:00"
"101014","50446","Unknown",,"U","2006-04-06 00:00:00"
"101015","50446","Unknown",,"U","2006-04-06 00:00:00"
"101016","50446","Unknown",,"U","2005-11-09 00:00:00"
"101017","50446","Released",,"R","2005-11-22 00:00:00"
"101018","50446","Unknown",,"U","2005-11-09 00:00:00"
"101019","50446","Unknown",,"U","2005-11-09 00:00:00"
"101020","50446","Released",,"R","2005-12-14 00:00:00"
"101021","50446","Unknown",,"U","2005-12-14 00:00:00"
"101022","50446","Unknown",,"U","2006-02-07 00:00:00"
"101023","50446","Released",,"R","2005-12-14 00:00:00"
"101024","50446","Unknown",,"U","2006-02-19 00:00:00"
"101025","50446","Unknown",,"U","2005-11-13 00:00:00"
"101026","50446","Unknown",,"U","2005-12-14 00:00:00"
"101027","50446","Released",,"R","2005-12-14 00:00:00"
"101028","50446","Unknown",,"U","2005-11-09 00:00:00"
"101029","50446","Released",,"R","2005-11-09 00:00:00"
"101030","50446","Unknown",,"U","2005-11-09 00:00:00"
"101031","50446","Unknown",,"U","2006-02-23 00:00:00"
"101032","50446","Unknown",,"U","2005-12-14 00:00:00"
"101033","50446","Released",,"R","2005-12-05 00:00:00"
"101034","50446","Unknown",,"U","2005-11-13 00:00:00"
"101035","50446","Released",,"R","2005-12-14 00:00:00"
"101036","50446","Released",,"R","2005-12-14 00:00:00"
"101037","50447","Unknown",,"U","2006-04-06 00:00:00"
"101038","50447","Released",,"R","2005-11-07 00:00:00"
"101039","50448","Unknown",,"U","2006-02-23 00:00:00"
"101040","50448","Unknown",,"U","2006-09-19 00:00:00"
"101041","50448","Dispersed",,"D","2006-02-23 00:00:00"
"101042","50448","Dispersed",,"D","2006-10-03 00:00:00"
"101043","50448","Dispersed",,"D","2006-10-03 00:00:00"
"101044","50448","Unknown",,"U","2006-10-03 00:00:00"
"101046","50449","Unknown",,"U ","2006-10-03 00:00:00"
"101047","50450","Unknown",,"U","2006-04-06 00:00:00"
"101048","50451","Unknown",,"U","2006-02-20 00:00:00"
"101049","50451","Unknown",,"U","2006-02-20 00:00:00"
"101051","50453","Unknown",,"U","2006-02-23 00:00:00"
"101052","50453","Unknown",,"U","2006-02-23 00:00:00"
"101053","50453","Released",,"R","2006-05-03 00:00:00"
"101054","50453","Unknown",,"U","2005-12-18 00:00:00"
"101055","50453","Unknown",,"U","2005-12-18 00:00:00"
"101056","50453","Unknown",,"U","2006-02-23 00:00:00"
"101057","50453","Unknown",,"U","2007-04-27 00:00:00"
"101059","50454","Unknown",,"U","2006-02-23 00:00:00"
"101060","50454","Unknown",,"U","2006-02-23 00:00:00"
"101061","50455","Unknown",,"U","2006-02-23 00:00:00"
"101062","50455","Unknown",,"U","2005-10-27 00:00:00"
"101063","50455","Unknown",,"U","2006-02-23 00:00:00"
"101064","50456","Unknown",,"U","2006-04-06 00:00:00"
"101065","50457","Escaped",,"E ","2006-11-17 00:00:00"
"101066","50457","Escaped",,"E/R","2006-11-17 00:00:00"
"101066","50457","Released",,"E/R","2006-11-17 00:00:00"
"101067","50458","Unknown",,"U","2006-02-20 00:00:00"
"101068","50458","Unknown",,"U","2006-02-20 00:00:00"
"101069","50458","Unknown",,"U","2006-11-23 00:00:00"
"101070","50458","Unknown",,"U","2006-02-20 00:00:00"
"101072","50459","Unknown",,"U","2005-11-22 00:00:00"
"101073","50459","Escaped",,"E,R","2006-11-22 00:00:00"
"101073","50459","Released",,"E,R","2006-11-22 00:00:00"
"101074","50459","Escaped",,"E","2005-12-21 00:00:00"
"101075","50459","Unknown",,"U","2006-11-22 00:00:00"
"101076","50459","Unknown",,"U ","2006-02-07 00:00:00"
"101077","50459","Escaped",,"E","2005-12-18 00:00:00"
"101078","50459","Escaped",,"E","2005-11-26 00:00:00"
"101079","50460","Released",,"R","2006-02-01 00:00:00"
"101080","50460","Released",,"R","2006-11-23 00:00:00"
"101081","50460","Unknown",,"U","2005-11-22 00:00:00"
"101082","50460","Unknown",,"U","2006-11-23 00:00:00"
"101083","50460","Unknown",,"U","2006-11-23 00:00:00"
"101084","50460","Escaped",,"E,R","2006-02-01 00:00:00"
"101084","50460","Released",,"E,R","2006-02-01 00:00:00"
"101085","50460","Released",,"R","2005-11-20 00:00:00"
"101086","50460","Unknown",,"U","2006-11-23 00:00:00"
"101087","50460","Unknown",,"U","2005-11-02 00:00:00"
"101088","50460","Escaped",,"E","2005-12-21 00:00:00"
"101089","50460","Unknown",,"U","2006-04-06 00:00:00"
"101090","50460","Unknown",,"U","2006-04-06 00:00:00"
"101091","50460","Unknown",,"U","2006-11-23 00:00:00"
"101092","50460","Released",,"R","2006-11-23 00:00:00"
"101093","50460","Unknown",,"U","2005-11-02 00:00:00"
"101094","50460","Unknown",,"U","2006-11-23 00:00:00"
"101095","50460","Unknown",,"U","2006-11-23 00:00:00"
"101096","50460","Released",,"R","2005-11-02 00:00:00"
"101097","50460","Unknown",,"U","2006-11-23 00:00:00"
"101098","50460","Escaped",,"E","2005-11-15 00:00:00"
"101099","50460","Escaped",,"E","2006-11-23 00:00:00"
"101100","50461","Unknown",,"U","2006-04-06 00:00:00"
"101101","50462","Unknown",,"U","2006-02-20 00:00:00"
"101102","50462","Unknown",,"U","2006-02-20 00:00:00"
"101103","50463","Unknown",,"U","2006-11-17 00:00:00"
"101104","50464","Unknown",,"U","2005-10-27 00:00:00"
"101105","50465","Unknown",,"U","2006-02-23 00:00:00"
"101106","50465","Unknown",,"U","2005-10-27 00:00:00"
"101107","50465","Unknown",,"U","2005-12-19 00:00:00"
"101108","50465","Unknown",,"U","2006-02-23 00:00:00"
"101109","50466","Escaped",,"E,R","2006-02-02 00:00:00"
"101109","50466","Released",,"E,R","2006-02-02 00:00:00"
"101110","50466","Released",,"R","2006-02-02 00:00:00"
"101111","50467","Unknown",,"U","2006-10-03 00:00:00"
"101112","50468","Released",,"R","2006-05-03 00:00:00"
"101113","50468","Released",,"R","2005-10-27 00:00:00"
"101114","50469","Unknown",,"U","2005-12-15 00:00:00"
"101115","50469","Released",,"R","2005-11-03 00:00:00"
"101116","50470","Escaped",,"E","2006-05-03 00:00:00"
"101117","50471","Released",,"R","2005-10-27 00:00:00"
"101118","50472","Unknown",,"U ","2005-12-14 00:00:00"
"101119","50472","Released",,"R","2005-12-14 00:00:00"
"101120","50473","Escaped",,"E","2006-03-07 00:00:00"
"101121","50473","Unknown",,"U","2006-02-08 00:00:00"
"101123","50473","Escaped",,"E","2006-01-22 00:00:00"
"101124","50473","Unknown",,"U","2006-04-06 00:00:00"
"101125","50473","Escaped",,"E","2006-03-07 00:00:00"
"101126","50474","Unknown",,"U","2005-10-27 00:00:00"
"101127","50474","Released",,"R","2005-12-21 00:00:00"
"101128","50474","Unknown",,"U","2005-11-08 00:00:00"
"101129","50474","Unknown",,"U","2005-11-08 00:00:00"
"101130","50474","Unknown",,"U","2005-10-27 00:00:00"
"101131","50475","Escaped",,"E/R","2006-11-17 00:00:00"
"101131","50475","Released",,"E/R","2006-11-17 00:00:00"
"101132","50476","Unknown",,"U","2006-02-20 00:00:00"
"101133","50476","Escaped",,"E","2005-12-21 00:00:00"
"101134","50476","Unknown",,"U","2006-02-20 00:00:00"
"101135","50477","Unknown",,"U ","2006-01-18 00:00:00"
"101136","50477","Released",,"R","2005-12-14 00:00:00"
"101137","50477","Unknown",,"U","2006-02-23 00:00:00"
"101138","50477","Unknown",,"U","2005-12-14 00:00:00"
"101139","50477","Unknown",,"U ","2005-12-14 00:00:00"
"101140","50477","Released",,"R","2005-11-01 00:00:00"
"101141","50477","Released",,"R","2005-12-14 00:00:00"
"101142","50478","Escaped",,"E","2006-01-18 00:00:00"
"101143","50478","Escaped",,"E","2006-09-19 00:00:00"
"101144","50478","Unknown",,"U","2006-09-19 00:00:00"
"101145","50478","Escaped",,"E","2005-12-27 00:00:00"
"101146","50478","Escaped",,"E","2006-09-19 00:00:00"
"101147","50478","Escaped",,"E","2006-09-19 00:00:00"
"101148","50478","Unknown",,"U","2005-11-03 00:00:00"
"101149","50478","Escaped",,"E","2006-10-03 00:00:00"
"101150","50478","Escaped",,"E","2006-04-23 00:00:00"
"101151","50478","Unknown",,"U","2006-10-03 00:00:00"
"101152","50478","Released",,"R","2006-10-03 00:00:00"
"101153","50478","Escaped",,"E","2006-10-03 00:00:00"
"101154","50478","Escaped",,"E","2006-10-03 00:00:00"
"101155","50478","Escaped",,"E","2005-11-26 00:00:00"
"101156","50479","Unknown",,"U","2005-12-19 00:00:00"
"101157","50480","Escaped",,"E","2005-11-01 00:00:00"
"101159","50480","Escaped",,"E","2006-04-06 00:00:00"
"101160","50480","Escaped",,"E","2006-10-03 00:00:00"
"101161","50480","Escaped",,"E","2005-11-01 00:00:00"
"101162","50480","Escaped",,"E","2005-11-01 00:00:00"
"101163","50480","Unknown",,"U","2005-11-06 00:00:00"
"101164","50481","Released",,"R","2005-10-27 00:00:00"
"101165","50482","Released",,"R","2005-10-27 00:00:00"
"101166","50482","Released",,"R","2005-10-27 00:00:00"
"101167","50483","Unknown",,"U","2005-11-19 00:00:00"
"101168","50483","Unknown",,"U","2006-02-23 00:00:00"
"101169","50484","Escaped",,"E","2006-11-17 00:00:00"
"101302","50122","Dispersed",,"transport and dispersed","2007-09-24 00:00:00"
"101302","50122","Transport",,"transport and dispersed","2007-09-24 00:00:00"
"101303","50570","Dispersed",,"transport and dispersed","2006-09-04 00:00:00"
"101303","50570","Transport",,"transport and dispersed","2006-09-04 00:00:00"
"101305","50572","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101305","50572","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101306","50573","Dispersed",,"transport and dispersed","2007-09-21 00:00:00"
"101306","50573","Transport",,"transport and dispersed","2007-09-21 00:00:00"
"101307","50574","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101307","50574","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101308","50575","Dispersed",,"transport and dispersed","2006-09-04 00:00:00"
"101308","50575","Transport",,"transport and dispersed","2006-09-04 00:00:00"
"101310","50577","Dispersed",,"transport and dispersed","2007-09-24 00:00:00"
"101310","50577","Transport",,"transport and dispersed","2007-09-24 00:00:00"
"101311","50578","Dispersed",,"transport and dispersed","2007-09-21 00:00:00"
"101311","50578","Transport",,"transport and dispersed","2007-09-21 00:00:00"
"101312","50579","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101312","50579","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101313","50580","Dispersed",,"transport and dispersed","2006-09-07 00:00:00"
"101313","50580","Transport",,"transport and dispersed","2006-09-07 00:00:00"
"101314","50581","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101314","50581","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101315","50582","Dispersed",,"transport and dispersed","2006-09-05 00:00:00"
"101315","50582","Transport",,"transport and dispersed","2006-09-05 00:00:00"
"101316","50583","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101316","50583","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101317","50584","Dispersed",,"transport and dispersed","2007-05-11 00:00:00"
"101317","50584","Transport",,"transport and dispersed","2007-05-11 00:00:00"
"101318","50585","Dispersed",,"transport and dispersed","2007-05-11 00:00:00"
"101318","50585","Transport",,"transport and dispersed","2007-05-11 00:00:00"
"101319","50586","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101319","50586","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101320","50587","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101320","50587","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101321","50588","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101321","50588","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101322","50589","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101322","50589","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101323","50590","Dispersed",,"transport and dispersed","2007-09-24 00:00:00"
"101323","50590","Transport",,"transport and dispersed","2007-09-24 00:00:00"
"101324","50591","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101324","50591","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101325","50592","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101325","50592","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101326","50593","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101326","50593","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101327","50594","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
"101327","50594","Transport",,"transport and dispersed","2007-09-23 00:00:00"
"101328","50595","Dispersed",,"transport and dispersed","2007-09-23 00:00:00"
