id_sp_region,idspecies,sourceid,region
"112132","52495",,"Middle Europe"
"112132","52495",,"Southwestern Europe"
"112132","52495",,"Southeastern Europe"
"112147","52497",,"Austria"
"112147","52497",,"Italy"
"112147","52497",,"Switzerland"
"112277","52506",,"France"
"112338","50985",,"Western Canada"
"112338","50985",,"Northwestern U.S.A."
"112338","50985",,"Southwestern U.S.A."
"112346","52509",,"Italy"
"112367","51221",,"Northwestern U.S.A."
"112367","51221",,"North-Central U.S.A."
"112367","51221",,"Northeastern U.S.A."
"112367","51221",,"Southwestern U.S.A."
"112367","51221",,"South-Central U.S.A."
"112367","51221",,"Southeastern U.S.A."
"112865","52096",,"Austria"
"112865","52096",,"Italy"
"112865","52096",,"Switzerland"
"112886","50875",,"India"
"112886","50875",,"Kazakhstan"
"112886","50875",,"Nepal"
"112886","50875",,"Pakistan"
"112886","50875",,"Tadzhikistan"
"112970","51961",,"Northwestern U.S.A."
"112970","51961",,"North-Central U.S.A."
"112970","51961",,"Northeastern U.S.A."
"112970","51961",,"Southwestern U.S.A."
"112970","51961",,"South-Central U.S.A."
"112970","51961",,"Southeastern U.S.A."
"112971","51543",,"Northwestern U.S.A."
"112971","51543",,"North-Central U.S.A."
"112971","51543",,"Northeastern U.S.A."
"112971","51543",,"Southwestern U.S.A."
"112971","51543",,"South-Central U.S.A."
"112971","51543",,"Southeastern U.S.A."
"113200","52497",,"Austria"
"113200","52497",,"Italy"
"113200","52497",,"Switzerland"
"113201","51843",,"France"
"113868","52934",,"Middle Europe"
"113942","52964",,"Germany"
"113996","52993",,
"114077","53028",,"Germany"
"114095","53037",,"Eastern Europe"
"114161","53053",,"Middle Europe"
"114168","53055",,"Middle Europe"
"114275","53106",,"Middle Europe"
"114276","53106",,
"114279","53107",,"Middle Europe"
"114347","53141",,"Italy"
"114407","53178",,
"114447","100013",,"Ponto-Caspian"
"114448","100013",,"Ponto-Caspian"
"114449","53196",,"Ponto-Caspian"
"114450","53196",,"Ponto-Caspian"
"114456","53200",,"Northern America"
"114464","53206",,"Northern America"
"114465","53206",,"Northern America"
"114470","50115",,"North East Atlantic Ocean"
"114477","53212",,"Southern Africa"
"114477","53212",,"New Zealand"
"114484","53214",,"Northern America"
"114486","50118",,"Japan"
"114488","50118",,"Japan"
"114508","53218",,"Australia"
"114508","53218",,"South Atlantic Ocean"
"114509","53219",,"Japan"
"114510","53220",,"Japan"
"114513","50120",,"North Pacific Ocean"
"114514","50120",,"North Pacific Ocean"
"114516","50121",,
"114519","50121",,
"114521","50121",,
"114531","50124",,"South West Pacific Ocean"
"114534","50124",,"South West Pacific Ocean"
"114538","53223",,
"114539","53224",,"Mediterranean Sea, Western Basin"
"114549","53227",,"Southwestern Europe"
"114549","53227",,"Southeastern Europe"
"114555","50127",,"Pantropical, Circumtropical"
"114558","50127",,"Pantropical, Circumtropical"
"114564","50128",,"Northern America"
"114564","50128",,"Southern America"
"114565","50128",,"Northern America"
"114565","50128",,"Southern America"
"114590","50487",,"Japan"
"114592","50487",,"Japan"
"114594","50487",,"Japan"
"114610","53244",,"Southern Africa"
"114610","53244",,"Asia-Temperate"
"114610","53244",,"Australia"
"114612","53246",,"Australasia"
"114631","50139",,"North West Pacific Ocean"
"114633","53249",,"Eastern Europe"
"114634","53249",,"Eastern Europe"
"114635","53249",,"Eastern Europe"
"114642","53254",,"Canary Is."
"114642","53254",,"Hawaii"
"114642","53254",,"Tropical Atlantic Ocean"
"114650","53262",,"Pacific"
"114650","53262",,"Pacific Ocean"
"114652","53263",,"Pacific"
"114652","53263",,"Pacific Ocean"
"114656","53264",,"Indo-Pacific Region"
"114657","53264",,"Indo-Pacific Region"
"114662","50144",,"Ponto-Caspian"
"114665","53266",,"North West Atlantic Ocean"
"114665","53266",,"North Pacific Ocean"
"114677","50488",,"Indo-Pacific Region"
"114693","53276",,"Europe"
"114693","53276",,"Northern Africa"
"114694","50148",,"Pacific"
"114694","50148",,"Pacific Ocean"
"114695","50148",,"Pacific"
"114695","50148",,"Pacific Ocean"
"114696","50148",,"Pacific"
"114696","50148",,"Pacific Ocean"
"114697","50148",,"Pacific"
"114697","50148",,"Pacific Ocean"
"114710","53280",,"North West Pacific Ocean"
"114711","53280",,"North West Pacific Ocean"
"114719","50150",,"Ponto-Caspian"
"114721","50150",,"Ponto-Caspian"
"114732","53285",,"Asia-Temperate"
"114737","50533",,"South Pacific Ocean"
"114740","53287",,"Indo-Pacific Region"
"114743","53287",,"Indo-Pacific Region"
"114748","22027",,"Southern Africa"
"114753","53289",,"Asia-Temperate"
"114755","53290",,"North West Pacific Ocean"
"114758","50156",,"Asia-Tropical"
"114758","50156",,"Japan"
"114771","50157",,"North West Atlantic Ocean"
"114774","50157",,"North West Atlantic Ocean"
"114775","50157",,"North West Atlantic Ocean"
"114783","50159",,"North West Atlantic Ocean"
"114794","50296",,"Asia-Temperate"
"114797","50162",,"Asia-Temperate"
"114797","50162",,"Asia-Tropical"
"114798","50162",,"Asia-Temperate"
"114798","50162",,"Asia-Tropical"
"114799","50162",,"Eastern Europe"
"114799","50162",,"Asia-Temperate"
"114800","53293",,"Cosmopolitan, Cryptogenic"
"114811","53298",,"North Pacific Ocean"
"114820","53301",,"Ponto-Caspian"
"114837","53304",,"Ponto-Caspian"
"114851","1052",,"Northern America"
"114856","1052",,"Northern America"
"114857","1091",,"Northern America"
"114859","53308",,"Northern Europe"
"114859","53308",,"Southwestern Europe"
"114859","53308",,"North East Atlantic Ocean"
"114861","53310",,"North West Atlantic Ocean"
"114863","50548",,"North West Atlantic Ocean"
"114871","50176",,"China"
"114871","50176",,"Northwestern Pacific"
"114896","50180",,"Indo-Pacific Region"
"114918","50514",,"Western Pacific Ocean"
"114919","50514",,"Western Pacific Ocean"
"114921","50514",,"Western Pacific Ocean"
"114922","50514",,"Western Pacific Ocean"
"114926","53328",,
"114930","53329",,"Western Pacific Ocean"
"114931","53329",,"Western Pacific Ocean"
"114940","50493",,"North West Pacific Ocean"
"114941","50493",,"North West Pacific Ocean"
"114945","53333",,"North West Pacific Ocean"
"114957","100422",,"North West Pacific Ocean"
"114962","53344",,"North West Pacific Ocean"
"114969","53346",,"Japan"
"114970","50191",,"Japan"
"114974","53347",,"Circumboreal"
"114974","53347",,"Arctic Ocean, HolArctic Zone"
"114982","50516",,"Pantropical, Circumtropical"
"114982","50516",,"Subtropics"
"114989","50298",,"Asia-Temperate"
"114994","53352",,"North West Atlantic Ocean"
"114999","53355",,"Africa"
"115000","50204",,"Northern America"
"115000","50204",,"North West Atlantic Ocean"
"115000","50204",,"North West Pacific Ocean"
"115001","50204",,"Northern America"
"115001","50204",,"North West Atlantic Ocean"
"115001","50204",,"North West Pacific Ocean"
"115003","50204",,"Northern America"
"115003","50204",,"North West Atlantic Ocean"
"115003","50204",,"North West Pacific Ocean"
"115011","53360",,"South West Atlantic Ocean"
"115020","53364",,"Northern America"
"115024","53366",,"Mediterranean Region"
"115025","53367",,"Western Atlantic Ocean"
"115032","50287",,"Ponto-Caspian"
"115035","53370",,"North West Pacific Ocean"
"115041","53375",,"North West Atlantic Ocean"
"115044","53375",,"North West Atlantic Ocean"
"115046","53375",,"North West Atlantic Ocean"
"115057","50217",,"Pantropical, Circumtropical"
"115065","50218",,"North West Atlantic Ocean"
"115066","50218",,"North West Atlantic Ocean"
"115076","53388",,"Northern America"
"115077","53388",,"Northern America"
"115078","53388",,"Northern America"
"115089","50223",,"North West Atlantic Ocean"
"115090","50223",,"North West Atlantic Ocean"
"115092","50223",,"North West Atlantic Ocean"
"115106","50226",,"Mediterranean Sea, Western Basin"
"115107","50226",,"Mediterranean Sea, Western Basin"
"115115","53397",,"North West Atlantic Ocean"
"115120","50303",,"Ponto-Caspian"
"115121","50303",,"Ponto-Caspian"
"115123","50228",,"North West Atlantic Ocean"
"115123","50228",,"North Pacific Ocean"
"115126","50228",,"North West Atlantic Ocean"
"115126","50228",,"North Pacific Ocean"
"115132","53399",,"North Atlantic Ocean"
"115132","53399",,"North Pacific Ocean"
"115134","53401",,"Ponto-Caspian"
"115135","53402",,"Ponto-Caspian"
"115139","50231",,"Indo-Pacific Region"
"115149","50232",,"South European Russia"
"115152","50565",,"North Pacific Ocean"
"115160","53406",,"Northern America"
"115202","50551",,"North West Pacific Ocean"
"115204","50551",,"North West Pacific Ocean"
"115209","53423",,"Northern America"
"115210","53424",,"Northern America"
"115211","53425",,"Cosmopolitan, Cryptogenic"
"115219","101293",,"Northern America"
"115220","53429",,"Northern America"
"115223","53430",,"Northern Africa"
"115223","53430",,"Mediterranean Region"
"115225","53432",,"Indo-Pacific Region"
"115234","53437",,"Indo-Pacific Region"
"115239","50496",,"Indian Ocean"
"115241","53440",,"Mediterranean Sea"
"115241","53440",,"Western Atlantic Ocean"
"115247","53443",,"North Pacific Ocean"
"115253","53448",,"New Zealand"
"115255","53448",,"New Zealand"
"115275","50498",,"Atlantic Ocean"
"115276","50498",,"Atlantic Ocean"
"115278","53455",,"Ponto-Caspian"
"115281","50258",,"North West Pacific Ocean"
"115295","50553",,"North West Pacific Ocean"
"115300","50542",,"North West Atlantic Ocean"
"115309","50554",,"North East Pacific Ocean (Asia Far East)"
"115310","50554",,"North East Pacific Ocean (Asia Far East)"
"115315","53466",,"Mediterranean Region"
"115318","53469",,"Northern America"
"115319","53469",,"Northern America"
"115325","50263",,"Japan"
"115327","50263",,"Japan"
"115334","53472",,"South Australia"
"115353","4823",,"Europe"
"115353","4823",,"Northern America"
"115358","53484",,"Mediterranean Region"
"115360","53486",,"Eastern Pacific Ocean"
"115362","53488",,"Pantropical, Circumtropical"
"115362","53488",,"Subtropics"
"115364","50271",,"North West Pacific Ocean"
"115366","50271",,"North West Pacific Ocean"
"115380","50276",,"Indo-Pacific Region"
"115381","50276",,"Indo-Pacific Region"
"115382","50276",,"Indo-Pacific Region"
"115388","53496",,"Bermuda"
"115389","53497",,"Asia-Temperate"
"115389","53497",,"Asia-Tropical"
"115390","53498",,"Indo-Pacific Region"
"115391","53498",,"Indo-Pacific Region"
"115396","53499",,"Japan"
"115398","53499",,"Japan"
"115410","53506",,"Northern America"
"115414","50506",,"North West Pacific Ocean"
"115771","50506",,"France"
"115799","50146",,"United Kingdom"
"115800","50147",,"United Kingdom"
"115805","50514",,"United Kingdom"
"115806","53338",,"United Kingdom"
"115808","50181",,"England"
"115809","50182",,"Northern America"
"115810","50533",,"United Kingdom"
"115811","50172",,"United Kingdom"
"115812","50156",,"United Kingdom"
"115813","50223",,"United Kingdom"
"115815","50125",,"United Kingdom"
"115819","53448",,"United Kingdom"
"115820","53573",,"United Kingdom"
"115821","50231",,"United Kingdom"
"115822","50498",,"United Kingdom"
"115829","50210",,"Northern Ireland"
"115831","50148",,"United Kingdom"
"115833","50120",,"United Kingdom"
"115834","50487",,"United Kingdom"
"115835","50271",,"United Kingdom"
"115869","50147",,"England"
"115879","50180",,"England"
"115880","50513",,"England"
"115882","50514",,"North Sea"
"115884","50127",,"England"
"115885","50533",,"England"
"115886","50172",,"England"
"115902","50231",,"England"
"115903","50148",,"England"
"115904","50486",,"England"
"115905","50120",,"England"
"115906","50121",,"England"
"115907","50124",,"England"
"115908","50487",,"England"
"115909","50497",,"England"
"115910","50501",,"England"
"115911","50271",,"England"
"117265","54644",,"Africa"
"117265","54644",,"Asia-Temperate"
"117265","54644",,"Asia-Tropical"
"117265","54644",,"Australasia"
"117265","54644",,"Pacific"
"117265","54644",,"Northern America"
"117265","54644",,"Southern America"
"117274","54653",,"Australasia"
"117283","54662",,"Africa"
"117295","54674",,"Africa"
"1039064","52854",,"India"
"1039434","52901",,"Northern America"
"1039611","901001",,"Western Asia"
"1051771","50570",,
"1051853","901540",,"Northern America"
"1052123","50611",,"Estonia"
"1052142","901560",,"Northern America"
"1052155","50615",,
"1052276","901592",,"France"
"1052500","50635",,"Netherlands"
"115574","53448","1","Australia"
"115737","53448","1","Australia"
"115773","50514","1","France"
"115774","53338","1","France"
"115785","50148","1","France"
"115786","50263","1","France"
"115788","50124","1","France"
"115790","53331","1","France"
"115791","50566","1","France"
"115837","50146","1","Ireland"
"115838","50147","1","United Kingdom"
"115845","53375","1",
"115847","50514","1","Northern Europe"
"115848","53338","1","Northern Europe"
"115849","50527","1","Northern Europe"
"115851","50533","1","United Kingdom"
"115852","50172","1","England"
"115853","50156","1","Northern Europe"
"115854","50223","1","England"
"115859","53448","1","England"
"115863","50148","1","United Kingdom"
"115864","50120","1","United Kingdom"
"115865","50124","1","United Kingdom"
"115866","50487","1","United Kingdom"
"115867","50271","1","Northern Europe"
"116195","24075","1","Southern America"
"116196","20045","1","Eastern Asia"
"116197","53769","1","Northern America"
"116201","16633","1","Eastern Asia"
"116202","22131","1","Eastern Asia"
"116203","22579","1","Southwestern Europe"
"116208","22764","1","Western Asia"
"116211","22867","1","Southern America"
"116212","9418","1","Asia-Tropical"
"116214","23070","1","Northern America"
"116215","20437","1","Southern America"
"116216","14789","1","Northern America"
"116217","10927","1","Northern America"
"116218","8029","1","Middle Asia"
"116219","15408","1","Southwestern Europe"
"116221","6742","1","Northern America"
"116224","17716","1","Northern America"
"116225","15745","1","Southwestern Europe"
"116226","14757","1","Southwestern Europe"
"116227","1052","1","Northern America"
"116228","11034","1","Northern America"
"116229","20975","1","Southwestern Europe"
"116231","23273","1","Eastern Asia"
"116233","9405","1","Southwestern Europe"
"116234","20391","1","Southwestern Europe"
"116235","5121","1","Northern America"
"116237","10878","1",
"116239","4240","1","Northern America"
"116240","22495","1","Northern America"
"116241","10088","1","Southwestern Europe"
"116245","5803","1","Western Asia"
"116248","1886","1","Northern America"
"116249","17376","1","Middle Asia"
"116250","21692","1","Northern America"
"116251","20174","1","Northern America"
"116252","15799","1","Middle Europe"
"116253","20723","1","Southern America"
"116255","6752","1","Northern America"
"116256","20232","1","Southern America"
"116257","20625","1","Northern America"
"116258","20643","1","Northern America"
"116259","24027","1","Middle Europe"
"116260","14766","1","Northern America"
"116262","53822","1","Southwestern Europe"
"116263","24080","1","Northern America"
"116264","24013","1","Northern America"
"116265","16417","1","Middle Europe"
"116267","15529","1","Southwestern Europe"
"116268","5428","1","Eastern Asia"
"116269","22875","1","Southern America"
"116270","24041","1","Northern Europe"
"116271","16508","1","Southeastern Europe"
"116273","22962","1","Northern America"
"116275","3326","1","Northern America"
"116277","24085","1","Southwestern Europe"
"116279","24067","1","Northern America"
"116280","24073","1","Eastern Asia"
"116281","5240","1","Eastern Asia"
"116282","22424","1","Northern America"
"116283","5416","1","Eastern Asia"
"116284","653","1","Northern America"
"116286","54099","1","Southern America"
"116287","6840","1","Southern America"
"116288","6878","1","Southwestern Europe"
"116289","53847","1","Northern America"
"116290","53848","1","Eastern Asia"
"116292","6819","1","Southern America"
"116297","23955","1","Southwestern Europe"
"116298","6595","1","Australia"
"116299","632","1","Northern America"
"116301","6638","1","Southwestern Europe"
"116309","6804","1","Southern America"
"116310","7046","1","Northern America"
"116311","20860","1","Southwestern Europe"
"116313","53864","1","Southwestern Europe"
"116314","19736","1","Southwestern Europe"
"116319","22273","1","Northern America"
"116320","22281","1","Northern America"
"116325","2964","1","Northern Europe"
"116329","17889","1","Southwestern Europe"
"116331","3148","1","Middle Europe"
"116333","3281","1","Southwestern Europe"
"116335","14691","1","Western Asia"
"116337","15412","1","Southeastern Europe"
"116338","22581","1","Southwestern Europe"
"116341","6664","1","Southwestern Europe"
"116342","15601","1","Arabian Peninsula"
"116345","14702","1","Africa"
"116348","21036","1","Southwestern Europe"
"116350","20364","1","Eastern Asia"
"116351","53898","1","Southwestern Europe"
"116352","18363","1",
"116353","3771","1","Southwestern Europe"
"116355","3807","1","Southwestern Europe"
"116359","9379","1","Southwestern Europe"
"116362","23017","1","Northern America"
"116369","15974","1","Southwestern Europe"
"116372","1743","1","Southwestern Europe"
"116373","15991","1","Southwestern Europe"
"116374","6315","1","Western Asia"
